file,subset,seed,load_f1,real_f1,tn,tp,fn,fp,fnr,rec,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_2833.txt,0.2,2833.txt,0.73469387755102,0.73469387755102,78,18,9,4,0.333333333333333,0.666666666666667,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_2975.txt,0.2,2975.txt,0.816326530612245,0.816326530612245,80,20,7,2,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_3390.txt,0.2,3390.txt,0.84,0.84,80,21,6,2,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_3390.txt,0.2,3390.txt,0.84,0.84,80,21,6,2,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_3703.txt,0.2,3703.txt,0.846153846153846,0.846153846153846,79,22,5,3,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_390.txt,0.2,390.txt,0.807017543859649,0.807017543859649,75,23,4,7,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_4418.txt,0.2,4418.txt,0.808510638297872,0.808510638297872,81,19,8,1,0.296296296296296,0.703703703703704,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5031.txt,0.2,5031.txt,0.754716981132076,0.754716981132076,76,20,7,6,0.259259259259259,0.740740740740741,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5087.txt,0.2,5087.txt,0.867924528301887,0.867924528301887,79,23,4,3,0.148148148148148,0.851851851851852,,0.829617350153624
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5242.txt,0.2,5242.txt,0.826086956521739,0.826086956521739,82,19,8,0,0.296296296296296,0.703703703703704,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5391.txt,0.2,5391.txt,0.88,0.88,81,22,5,1,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5742.txt,0.2,5742.txt,0.862745098039216,0.88,81,22,5,1,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5795.txt,0.2,5795.txt,0.875,0.875,82,21,6,0,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_5801.txt,0.2,5801.txt,0.851851851851852,0.851851851851852,78,23,4,4,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_6540.txt,0.2,6540.txt,0.846153846153846,0.846153846153846,79,22,5,3,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_6832.txt,0.2,6832.txt,0.836363636363636,0.836363636363636,77,23,4,5,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_6955.txt,0.2,6955.txt,0.8,0.8,76,22,5,6,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_7598.txt,0.2,7598.txt,0.807692307692308,0.807692307692308,78,21,6,4,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_7748.txt,0.2,7748.txt,0.867924528301887,0.867924528301887,79,23,4,3,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_8006.txt,0.2,8006.txt,0.821428571428571,0.821428571428571,76,23,4,6,0.148148148148148,0.851851851851852,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_8615.txt,0.2,8615.txt,0.857142857142857,0.857142857142857,77,24,3,5,0.111111111111111,0.888888888888889,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_9222.txt,0.2,9222.txt,0.807692307692308,0.807692307692308,78,21,6,4,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_9352.txt,0.2,9352.txt,0.826086956521739,0.826086956521739,82,19,8,0,0.296296296296296,0.703703703703704,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_9702.txt,0.2,9702.txt,0.785714285714286,0.785714285714286,75,22,5,7,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.2_9800.txt,0.2,9800.txt,0.8,0.8,76,22,5,6,0.185185185185185,0.814814814814815,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_1026.txt,0.4,1026.txt,0.688524590163934,0.688524590163934,69,21,6,13,0.222222222222222,0.777777777777778,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_1493.txt,0.4,1493.txt,0.716981132075472,0.716981132075472,75,19,8,7,0.296296296296296,0.703703703703704,,
/root/workspace/FAISS-Imputation/ditto-master/data/er_magellan/Structured/iTunes-Amazon/experiment/non-imputed_iTuneAmazon/testing_file_0.4_1784.txt,0.4,1784.txt,0.761904761904762,0.761904761904762,70,15,3,21,0.211111111111111,0.788888888888889,,
